EDEC,N,iteration,Loss,sprd,fm,bvn,ttc,m,dm,fail,rrate,pl,ratio,dd,ad,w,t,c
  1, 5, 60,13.0%, 5, 1, 3,  272867,10.77, 2.05, 0.00,0.525, 20000,38.48, 0.00, 0.00, 196,-412, 608
  1, 5, 57,13.5%, 5, 1, 3,  266581,10.15, 2.12, 0.00,0.518, 20000,39.39, 0.00, 0.00, 196,-423, 619
  1, 5, 61,14.0%, 5, 1, 3,  258074,10.18, 1.83, 0.00,0.500, 20000,40.69, 0.00, 0.00, 196,-434, 630
  1, 5, 62,14.5%, 5, 1, 3,  269822,10.52, 1.88, 0.00,0.488, 20000,38.91, 0.00, 0.00, 196,-444, 640
  1, 5, 64,15.0%, 5, 1, 3,  342086,11.07, 1.98, 1.00,0.473, 20000,30.69, 0.00, 0.00, 196,-455, 651
  1, 5, 64,15.5%, 5, 1, 3,  368972,11.30, 2.17, 0.00,0.484, 20000,28.46, 0.00, 0.00, 196,-469, 665
  1, 5, 56,16.0%, 5, 1, 3,  323283, 9.80, 2.05, 0.00,0.473, 20000,32.48, 0.00, 0.00, 196,-483, 679
  1, 5, 56,16.5%, 5, 1, 3,  326285, 9.85, 2.20, 0.00,0.496, 20000,32.18, 0.00, 0.00, 196,-496, 692
  1, 5, 63,17.0%, 5, 1, 3,  412592,11.32, 2.28, 0.00,0.484, 20000,25.45, 0.00, 0.00, 196,-510, 706
  1, 5, 60,17.5%, 5, 1, 3,  320894,10.68, 2.35, 0.00,0.492, 20000,32.72, 0.00, 0.00, 196,-526, 722
  1, 5, 70,18.0%, 5, 1, 3,  493978,13.10, 2.58, 1.00,0.489, 20000,21.26, 0.00, 0.00, 196,-539, 735
  1, 5, 78,18.5%, 5, 1, 3,  896469,15.30, 2.88, 1.00,0.478, 20000,11.71, 0.00, 0.00, 196,-559, 755
  1, 5, 59,19.0%, 5, 1, 3,  443103,12.00, 2.67, 0.00,0.513, 20000,23.70, 0.00, 0.00, 196,-595, 791
  1, 5, 71,19.5%, 5, 1, 3,  535325,13.35, 2.70, 1.00,0.472, 20000,19.61, 0.00, 0.00, 196,-613, 809
  1, 5, 61,20.0%, 5, 1, 3,  366303,11.15, 2.42, 0.00,0.484, 20000,28.66, 0.00, 0.00, 196,-634, 830
  1, 5, 67,20.5%, 5, 1, 3,  362410,12.12, 2.72, 0.00,0.515, 20000,28.97, 0.00, 0.00, 196,-649, 845
  1, 5, 60,21.0%, 5, 1, 3,  346781,10.95, 2.38, 0.00,0.500, 20000,30.28, 0.00, 0.00, 196,-663, 859
  1, 5, 61,21.5%, 5, 1, 3,  390269,10.85, 2.28, 0.00,0.500, 20000,26.90, 0.00, 0.00, 196,-677, 873
  1, 5, 63,22.0%, 5, 1, 3,  350171,11.52, 2.25, 0.00,0.504, 20000,29.99, 0.00, 0.00, 196,-693, 889
  1, 5, 64,22.5%, 5, 1, 3,  472554,12.48, 2.58, 0.00,0.469, 20000,22.22, 0.00, 0.00, 196,-707, 903
