EDEC,N,iteration,Loss,sprd,fm,bvn,ttc,m,dm,fail,rrate,pl,ratio,dd,ad,w,t,c
  1, 5, 70,9.5%, 5, 1, 3,  419426,13.00, 2.62, 1.00,0.450, 20000,25.03, 0.00, 0.00, 197,-204, 401
  1, 5, 82,10.0%, 5, 1, 3,  554848,15.23, 3.17, 2.00,0.436, 20000,18.92, 0.00, 0.00, 197,-220, 417
  1, 5, 80,10.5%, 5, 1, 3,  840868,15.68, 2.95, 2.00,0.434, 20000,12.49, 0.00, 0.00, 197,-243, 440
  1, 5, 67,11.0%, 5, 1, 3,  420066,12.70, 2.65, 0.00,0.485, 20000,25.00, 0.00, 0.00, 197,-276, 473
  1, 5, 67,11.5%, 5, 1, 3,  951919,13.77, 2.40, 1.00,0.481, 20000,11.03, 0.00, 0.00, 197,-293, 490
  1, 5, 71,12.0%, 5, 1, 3,  405202,12.65, 2.58, 0.00,0.468, 20000,25.91, 0.00, 0.00, 197,-331, 528
  1, 5, 81,12.5%, 5, 1, 3, 1110689,15.70, 2.83, 0.00,0.460, 20000, 9.45, 0.00, 0.00, 197,-348, 545
  1, 5, 59,13.0%, 5, 1, 3,  305237,10.70, 2.12, 0.00,0.500, 20000,34.40, 0.00, 0.00, 197,-392, 589
  1, 5, 55,13.5%, 5, 1, 3,  323831,10.05, 1.80, 0.00,0.486, 20000,32.42, 0.00, 0.00, 197,-404, 601
  1, 5, 62,14.0%, 5, 1, 3,  986330,13.27, 2.35, 1.00,0.431, 20000,10.65, 0.00, 0.00, 197,-417, 614
  1, 5, 58,14.5%, 5, 1, 3,  411453,12.02, 2.70, 0.00,0.517, 20000,25.52, 0.00, 0.00, 197,-457, 654
  1, 5, 71,15.0%, 5, 1, 3,  978466,14.57, 2.65, 0.00,0.451, 20000,10.73, 0.00, 0.00, 197,-473, 670
  1, 5, 66,15.5%, 5, 1, 3,  433988,13.23, 2.75, 0.00,0.473, 20000,24.19, 0.00, 0.00, 197,-513, 710
  1, 5, 60,16.0%, 5, 1, 3,  385877,11.43, 2.33, 1.00,0.471, 20000,27.21, 0.00, 0.00, 197,-530, 727
  1, 5, 61,16.5%, 5, 1, 3,  942111,13.02, 2.60, 0.00,0.475, 20000,11.15, 0.00, 0.00, 197,-545, 742
  1, 5, 68,17.0%, 5, 1, 3,  412390,13.43, 2.83, 0.00,0.471, 20000,25.46, 0.00, 0.00, 197,-583, 780
  1, 5, 61,17.5%, 5, 1, 3, 1021021,14.00, 2.58, 0.00,0.500, 20000,10.28, 0.00, 0.00, 197,-600, 797
  1, 5, 62,18.0%, 5, 1, 3,  444028,13.23, 2.83, 0.00,0.488, 20000,23.65, 0.00, 0.00, 197,-641, 838
  1, 5, 59,18.5%, 5, 1, 3,  899204,12.98, 2.45, 0.00,0.500, 20000,11.68, 0.00, 0.00, 197,-658, 855
  1, 5, 56,19.0%, 5, 1, 3,  349085,10.95, 2.15, 0.00,0.491, 20000,30.08, 0.00, 0.00, 197,-694, 891
